individual-local-identifier,level_1,x,y,z,total_seconds_normalized
88733,10451,0.8299906045468067,-0.12585027895093942,0.543394243300384,0.11239943955689057
88733,10455,0.8401840725818561,-0.11020956676518186,0.5309845342128122,0.11520651163016582
88733,10466,0.8415463369013014,-0.10834205168811573,0.5292086192457668,0.11559746197947146
88733,10472,0.8434026832462224,-0.10718966604543914,0.5264810437101601,0.11603212106348208
88733,10476,0.8507951981544976,-0.10615310323297306,0.5146640161029901,0.11875177566734739
88733,10478,0.8509981506817582,-0.10583151226801929,0.5143946330856218,0.11878334308685654
88733,10488,0.8524182988971831,-0.1023388910209144,0.5127473013969376,0.11924471306429797
88733,10490,0.8522819436367375,-0.10339403732455825,0.5127622856612145,0.1192568543794938
88733,10492,0.8524047685967282,-0.1032730743534924,0.5125824641822389,0.11927628048380713
88733,10494,0.8526364058973213,-0.1027726862161246,0.5122977008599788,0.11936369795321708
88733,10496,0.8531621596879895,-0.10221673138505881,0.5115330576819843,0.11949725242037118
88733,10498,0.8531214894893936,-0.10203062113553048,0.5116380327165841,0.11950210894644951
88733,10515,0.8594739269557528,-0.0890302475721407,0.5033668482334736,0.12272927052550041
88733,10533,0.867052503985385,-0.08246446887406494,0.49134465165094887,0.12602442346964793
88733,10543,0.8682787925513566,-0.08112864411165281,0.48939767215441765,0.12649793476228519
88733,10547,0.873856005057974,-0.07809718393789832,0.47987134972311923,0.12923458720742464
88733,10551,0.8747296929988124,-0.07771362209907248,0.4783393744261975,0.12941185040928374
88733,10558,0.875549200249261,-0.07800205992885936,0.47679060035799165,0.1296619615023178
88733,10561,0.8761575479454127,-0.07791754030164065,0.475685618966586,0.12981737033682436
88733,10563,0.87576656243646,-0.07874557496054124,0.4762688973073506,0.1298367964411377
88733,10565,0.8758589546569491,-0.07864601220420567,0.47611542330784906,0.1299484965409393
88733,10567,0.8811070607707049,-0.07607974336225697,0.46675713182547374,0.1326827207230396
88733,10576,0.8821488124816408,-0.07592152100363549,0.46481113937353674,0.13303239060067942
88733,10581,0.8824575181249431,-0.07478452961591489,0.46440930528456464,0.13327764516763513
88733,10586,0.8826566379701031,-0.07540655938429826,0.46393007042994805,0.13351561494547334
88733,10601,0.8919247818932802,-0.04827369419020563,0.4495996373373261,0.1367039243158976
88733,10604,0.8965029482826655,-0.057094408175964985,0.43934347869921153,0.1396688334867186
88733,10607,0.8966706758378971,-0.05650800863823508,0.4390769227050655,0.13980724447995105
88733,10613,0.8967624646437924,-0.05590098826793227,0.438967153118157,0.13991165979063516
88733,10619,0.8969438145613396,-0.054702303655921845,0.4387475942895737,0.14007435341425925
88734,10634,0.43435919264809986,-0.2161660984965209,0.8744165538362613,0.0
88734,10636,0.43392277444181215,-0.21574106727810896,0.874738142366287,0.00012626967803660365
88734,10638,0.4334411100207784,-0.2153034906792065,0.8750846879275767,0.00024282630391654546
88734,10640,0.43302607300508117,-0.21493716956436676,0.8753801649783121,0.0003690959819531491
88734,10642,0.43238056025865895,-0.2141748734457314,0.8758859370345623,0.0005706418142038818
88734,10644,0.4315878556736005,-0.21339773791263705,0.876466387426713,0.00077461590949378
88734,10646,0.43152891350137024,-0.2123759717538616,0.8767435448487373,0.0008086115920420963
88734,10651,0.4315955645872574,-0.21293303337935077,0.8765756053669729,0.0011898488891910726
88734,10654,0.430310515678945,-0.21235507182930152,0.877347242296055,0.0017872015968257745
88734,10656,0.4292742348153715,-0.21275750068715626,0.8777572997275682,0.0018843321183923927
88734,10657,0.43015398603931854,-0.2124645771303043,0.8773974878920766,0.002017886585546493
88734,10658,0.42882563755606506,-0.21317883062493867,0.8778743410921737,0.0022218606808363907
88734,10659,0.42998616512943083,-0.2122510040651799,0.87753142910702,0.0024112651978912963
88734,10661,0.43009087565528764,-0.2117614991851757,0.8775983740532538,0.002450117406517944
88734,10663,0.41923199796948707,-0.20802649741941961,0.8837247921439797,0.004458290939907774
88734,10667,0.4178303151097704,-0.20744912900605725,0.884523988736257,0.004669549824315169
88734,10669,0.41613587298949506,-0.20679800672856793,0.8854747425106839,0.004909947865192549
88734,10671,0.4153348266151973,-0.20604752056761452,0.8860256210000151,0.005077498014894965
88734,10673,0.4139259460816975,-0.20551064363316332,0.8868092729070071,0.005245048164597382
88734,10674,0.4140542968626114,-0.2055653607645582,0.8867366698763198,0.0052499046906757125
88734,10675,0.40598815601370863,-0.2025509537734555,0.8911491055384907,0.007908852718561886
88734,10678,0.40583223652227607,-0.20289795769834693,0.8911411866596489,0.008144394233360934
88734,10680,0.4055821456032515,-0.20214509604537526,0.8914260952612219,0.008379935748159983
88734,10682,0.40542347004019863,-0.2024283226244804,0.891434004366001,0.008712607784525652
88734,10683,0.4063256820138825,-0.20131304164173122,0.8912757706798204,0.008751459993152298
88734,10685,0.3961747699583617,-0.1985971534321046,0.8964400271613848,0.011388553653685981
88734,10687,0.39630674471214,-0.19770353834042081,0.8965792073338219,0.01159252774897588
88734,10690,0.39597991813440936,-0.19793768606149723,0.8966719449558387,0.011857208420244915
88734,10692,0.39586045544936804,-0.1977916237867884,0.8967569198903371,0.012199593508767244
88734,10694,0.3884563530079953,-0.19495712313160632,0.9006072295667937,0.015060087368904148
88734,10698,0.388623635668933,-0.19521942647805085,0.900478231455398,0.015327196303212349
88734,10704,0.387763125966385,-0.1933907171454152,0.9012434680277908,0.01565258355046052
88734,10705,0.3855739148740363,-0.19417649740625495,0.9020134389374407,0.01848879478020577
88734,10708,0.38545760937944207,-0.19458200419840352,0.9019757618770129,0.01879961244921895
88734,10709,0.38597060327335947,-0.19387827800461802,0.9019079258587115,0.019047295279213824
88734,10710,0.3857378145967145,-0.19441097915886266,0.9018928481658134,0.01906672138352715
88734,10712,0.3807062478669766,-0.19210010902296695,0.9045221395568007,0.02192964350670322
88734,10714,0.38044857936573717,-0.19212006894697778,0.9046263082435757,0.021941784821899048
88734,10716,0.3802654437909878,-0.19153641268463353,0.9048270524660196,0.022264743806108052
88734,10718,0.37949021526592425,-0.19058162012400595,0.9053539764027834,0.02251242663610293
88734,10720,0.37068253161252035,-0.18609355736638516,0.9099250785993629,0.02538020528535733
88734,10722,0.3707478456454042,-0.18606963905873142,0.9099033599068886,0.025382633548396497
88734,10723,0.3684271205768686,-0.18566223854962774,0.9109286415522232,0.025734731689075488
88734,10725,0.36776498613943553,-0.1864083715646706,0.9110438156205598,0.025984842782109527
88734,10729,0.35367429717095666,-0.18599036201863656,0.9166908294276791,0.029202291309003755
88734,10731,0.3531009794572543,-0.18646053525897716,0.916816321351918,0.029452402402037798
88734,10733,0.3524529279162614,-0.18659059202420217,0.9170391946756214,0.029624809077818545
88734,10735,0.35180058785689733,-0.18689820044383684,0.9172270215461366,0.032499872516190444
88734,10737,0.35196478098009654,-0.18703269294009203,0.9171366118093912,0.0325241551465821
88734,10738,0.35149605701101333,-0.1867206826747975,0.9173799150663633,0.03267713571804952
88734,10740,0.3506371094815719,-0.186971190271548,0.9176575567513454,0.032924818548044396
88734,10742,0.35000860012880275,-0.18716204278107768,0.9178585673064723,0.03306808606735516
88734,10744,0.3490235987349397,-0.1872703181534025,0.9182114982207722,0.03322592316490092
88734,10746,0.339884745133324,-0.1821147824328943,0.9226660100193759,0.03594314950572706
88734,10748,0.34031463812661206,-0.1820623632184417,0.9225178821985346,0.035972288662197045
88734,10750,0.33986328903196167,-0.1818819393880555,0.9227198409554316,0.03614955186405612
88734,10752,0.3400246573051364,-0.18178511792451343,0.9226794694397916,0.0363899499049335
88734,10754,0.3341594447990677,-0.17831961120620268,0.9254942364546889,0.039391283021342004
88734,10756,0.33412471882466793,-0.17831606488689333,0.9255074571680068,0.03940828086261616
88734,10757,0.33542932062377584,-0.1787867166458619,0.9249445825652823,0.03986479431397927
88734,10760,0.32825384024325294,-0.17690909860212656,0.927875308000671,0.04286127090430944
88734,10764,0.3265583267852944,-0.1767757254478328,0.9284987894981777,0.04362374549860739
88734,10768,0.3204259814443187,-0.1767314446499714,0.930641277231662,0.04680477007991413
88734,10770,0.3197294703137706,-0.1766822155550252,0.930890144173545,0.04705245290990901
88734,10772,0.31827315391843214,-0.1777310822217498,0.9311894876485127,0.05000036423945588
88734,10774,0.3188137858405645,-0.17902703737519438,0.9307561924836533,0.050272329699842404
88734,10776,0.3188279676846753,-0.18012717016900287,0.9305390532314948,0.053397504231248345
88734,10780,0.3194124547688392,-0.18034708913014538,0.9302959804174302,0.05375688716104483
88734,10782,0.3192475167270276,-0.18020987479871176,0.9303791829617959,0.05398757214976555
88734,10785,0.32133481718624174,-0.18202466539585846,0.9293067074176374,0.056886918218529106
88734,10787,0.3213418064214543,-0.1821768164277915,0.9292744756002025,0.05721959025489477
88734,10791,0.32151608706100254,-0.18223113270486133,0.9292035406917502,0.05762996670851373
88734,10793,0.32445693140699333,-0.18166741964856098,0.92829125187098,0.06033990826022238
88734,10795,0.32449734483914716,-0.1813628687636209,0.9283366754718749,0.06051231493600313
88734,10797,0.3243730200814049,-0.18135282653690124,0.9283820852161814,0.06068957813786221
88734,10801,0.32499387591502016,-0.18319190198029878,0.9278037010416444,0.06395316366250058
88734,10803,0.3260533273577937,-0.18325704603565607,0.9274190437969219,0.06415470949475131
88734,10806,0.32705752083766615,-0.1852965328383949,0.9266599014641722,0.06468649910032855
88734,10809,0.3231984315892133,-0.18287921475255883,0.928492308330963,0.06746928854321216
88734,10811,0.322963187109493,-0.18276842883769337,0.9285959730648629,0.0676344104298754
88734,10812,0.32289407577192447,-0.1825284811408594,0.928667200564231,0.06788452152290944
